node1	label	node2	id
P5991-Pproperty_units_used-Q57084755	P1114	1	P5991-Pproperty_units_used-Q57084755-P1114-1-0000
P6249	Pproperty_units_used	Q24564698	P6249-Pproperty_units_used-Q24564698
P6249-Pproperty_units_used-Q24564698	P1114	6	P6249-Pproperty_units_used-Q24564698-P1114-6-0000
P6589	Pproperty_units_used	Q4917	P6589-Pproperty_units_used-Q4917
P6589-Pproperty_units_used-Q4917	P1114	23	P6589-Pproperty_units_used-Q4917-P1114-23-0000
P6589	Pproperty_units_used	Q1104069	P6589-Pproperty_units_used-Q1104069
P6589-Pproperty_units_used-Q1104069	P1114	4	P6589-Pproperty_units_used-Q1104069-P1114-4-0000
P6589	Pproperty_units_used	Q4916	P6589-Pproperty_units_used-Q4916
P6589-Pproperty_units_used-Q4916	P1114	3	P6589-Pproperty_units_used-Q4916-P1114-3-0000
P6591	Pproperty_units_used	Q42289	P6591-Pproperty_units_used-Q42289
P6591-Pproperty_units_used-Q42289	P1114	56	P6591-Pproperty_units_used-Q42289-P1114-56-0000
P6591	Pproperty_units_used	Q25267	P6591-Pproperty_units_used-Q25267
P6591-Pproperty_units_used-Q25267	P1114	34	P6591-Pproperty_units_used-Q25267-P1114-34-0000
P6794	Pproperty_units_used	Q81893	P6794-Pproperty_units_used-Q81893
P6794-Pproperty_units_used-Q81893	P1114	47	P6794-Pproperty_units_used-Q81893-P1114-47-0000
P6794	Pproperty_units_used	Q160680	P6794-Pproperty_units_used-Q160680
P6794-Pproperty_units_used-Q160680	P1114	8	P6794-Pproperty_units_used-Q160680-P1114-8-0000
P6794	Pproperty_units_used	Q8146	P6794-Pproperty_units_used-Q8146
P6794-Pproperty_units_used-Q8146	P1114	3	P6794-Pproperty_units_used-Q8146-P1114-3-0000
P6794	Pproperty_units_used	Q131016	P6794-Pproperty_units_used-Q131016
P6794-Pproperty_units_used-Q131016	P1114	2	P6794-Pproperty_units_used-Q131016-P1114-2-0000
P6794	Pproperty_units_used	Q4916	P6794-Pproperty_units_used-Q4916
P6794-Pproperty_units_used-Q4916	P1114	2	P6794-Pproperty_units_used-Q4916-P1114-2-0000
P6897	Pproperty_units_used	Q11229	P6897-Pproperty_units_used-Q11229
P6897-Pproperty_units_used-Q11229	P1114	88	P6897-Pproperty_units_used-Q11229-P1114-88-0000
P7015	Pproperty_units_used	Q1051665	P7015-Pproperty_units_used-Q1051665
P7015-Pproperty_units_used-Q1051665	P1114	1	P7015-Pproperty_units_used-Q1051665-P1114-1-0000
P7422	Pproperty_units_used	Q42289	P7422-Pproperty_units_used-Q42289
P7422-Pproperty_units_used-Q42289	P1114	56	P7422-Pproperty_units_used-Q42289-P1114-56-0000
P7422	Pproperty_units_used	Q25267	P7422-Pproperty_units_used-Q25267
P7422-Pproperty_units_used-Q25267	P1114	41	P7422-Pproperty_units_used-Q25267-P1114-41-0000
P8328	Pproperty_units_used	Q44946	P8328-Pproperty_units_used-Q44946
P8328-Pproperty_units_used-Q44946	P1114	1	P8328-Pproperty_units_used-Q44946-P1114-1-0000
P8887	Pproperty_units_used	Q712226	P8887-Pproperty_units_used-Q712226
P8887-Pproperty_units_used-Q712226	P1114	1	P8887-Pproperty_units_used-Q712226-P1114-1-0000
